customer_tweet_id,customer_message,support_reply
1617564,Why does my @115888 weekly recommend always have one good week and the next week where it's turrible. Hated almost every song this week,"@495995 Hi there! To keep Discover Weekly fresh, keep listening to more of your favourite tunes. This will mix things up /DV"
340038,@SpotifyCares pull up with zhang yixings new album 🙂🙂,@197206 Hey there! Could you let us know what country your Spotify account is set to? We'll take a look backstage /TB
1080676,@115888 went into spotify today and all my playlists are gone,"@374927 Hi, help's here! Can you DM us your account's email address? We'll take a look backstage /DV https://t.co/ldFdZRiNAt"
2218884,@115888  please give spotify for Sri Lanka too 🙄,@648185 Hey there! We're launching regularly in countries around the world. Sign up here to be first to hear: https://t.co/XDwWzj7cLP /AC
1304774,@SpotifyCares Here ya go 😉 https://t.co/Rg1xnxlGa8,"@424897 Thanks! We're looking into this at the moment. For now, we'd recommend copying the Song Link and pasting it on Twitter to share /MT"
2298905,@115888 - how do I cancel the premium? Not paying for something that doesn't work.,@667297 Hey! Can you give us more info on what's going on? We'll do our best to help you with your subscription /CB
223025,@SpotifyCares Did you manage to find an answer?,@169272 Hey! We've just replied to your DM. We'll carry on chatting there 🙂 /Q
2653052,@115888 It is great that you offer a discount to students -- maybe you could also offer a discount for verified artists that provide you with your product? What do you say?,"@748199 We hear you loud and clear! We can’t make any promises but we’ll pass your feedback onto the right folks. In the meantime, why not suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users /DR"
717620,@SpotifyCares customer service?,"@291831 Hi! Yes, don’t worry, we can help. What’s happening exactly? Can you let us know the device/OS you’re using? /DR"
862194,@SpotifyCares thank you!,@324734 You're welcome! We're here for you anytime 🙂 /NG
462665,"@SpotifyCares my Spotify account has been hacked, I am very unhappy and would like a reply please.",@224967 Hi! We've just sent you a DM. Check your inbox /RH
1833447,I'll never forgive @115888 for taking the albums Once (Nightwish) and Liebe Ist Für Alle Da (Rammstein) away. Fuck you guys.,@550000 Hey there! Could you DM us your account's username or email address? We'll check it's availability /GU https://t.co/ldFdZRiNAt
1811485,"@SpotifyCares Hi, I logged a support request several days ago and wanted to know if anyone could help me? # 09595077","@544241 Hey Jonathan, we're sorry to hear about your grandma. Can you DM us your account's email address, so we can take a look backstage /MG https://t.co/ldFdZRiNAt"
2484139,@SpotifyCares  i need help with my family plan. who can i talk to?,@436352 Hey! We've just sent a DM your way. Let's carry on chatting there /NQ
1694978,@117168 and another error! Can’t get into my music https://t.co/7jGq1cszac,@394543 Hey there! Help's here. Can you let us know the iOS and app versions you're using? We'll see what we can suggest /PB
652879,It is such a blasphemy that Spotify still doesn't have Lemonade. Hey @115888 get your shit together it's 2017!! https://t.co/OL7lfWzb6a,"@275236 Hey Hannah! We're working on it, and we hope to have it available soon. There's more info here: https://t.co/WI0fi3V8Cu /KM"
2202401,@115888 why is your web player refusing to actually change songs that's like the second most important function of a music player,"@644030 Hey! Don’t worry, we can help. What’s happening exactly? Can you let us know the device/OS you’re using? /PB"
371590,"@SpotifyCares Hello is it possible to message you, need to cancel my 7 day trial for premium but it's not letting me do it online.",@204011 Hi! We've just sent a DM your way. Let's carry on chatting there /RA
654611,@SpotifyCares @SpotifyCares if you actuallt care respond to netnobody,"@271221 We hear you! Rest assured, we're looking into this as we type. We'll have it available to you as soon as it's available to us. Thanks for bearing with us /WW"
2394395,Why ? 😥 @118266 https://t.co/vQUzYWmrau,@689319 @118266 Hey Bicky! Could you DM us your account's username or email address? We'll help out /CM https://t.co/ldFdZRiNAt
2456286,"@SpotifyCares hi help pls, every time I️ try to update my payment details for premium, it makes me register for the student discount &amp; I’m not a student, so it gets rejected every time and then my card details aren’t saved. 😒 (also why don’t y’all have a phone support line)","@703618 1: Hey Savanah! Currently we don't offer telephone support, but we're more than happy to help you out here on Twitter. Could you..."
2896765,@SpotifyCares just sent you a dm,"@802642 Hey there! We just sent you a reply to your DM, we'll continue assisting you there /TF"
2943777,@115888 @117168 I miss you start already!!,"@813235 Hey there! Is your Spotify misbehaving? Let us know what device you're using, and we'll see what we can suggest /LS"
757251,"@SpotifyCares Never mind, my kid pranked me. Lowered the volume in the Xbox home #HesGrounded",@118754 Hey David! It looks like you've been... https://t.co/vUM0i0wxrP 😁 /LP
155375,@SpotifyCares The email I used to purchase was __email__. I unfortunately do not have the receipt any longer!,@151641 Thanks! Can you DM us your friend's email address? /GT https://t.co/ldFdZRiNAt
1681227,@SpotifyCares Hi i tried logging it out. Should i just uninstall and install it again? Will it affect my premium subscription? 😰 https://t.co/LVEhYOqCSr,"@511158 2: offline tunes. On another note, can you DM us your account's email address? We'll check backstage /JS"
639943,@SpotifyCares Everytime i contact support they screw this up and youre losing a customer for life at this point. I want my Facebook info gone. Completely fucking gone. I never ever ever want to receive a welcome back to Facebook email ever again after signing in to Spotify.,@271800 Sorry to hear that. We've just responded to your DM. Let's carry on chatting there /WW
694626,"@SpotifyCares I have been paying $10.00 for a premium membership since July,  and since then, I can't log in to my account. You don't have a phone number or email to reach. I will be contacting my bank to terminate payment if I don't get a response. Please get back to me ASAP!","@285642 Hi, that's not cool! We don't offer telephone support right now, but you can get in touch with our email team at https://t.co/zu6tKiIYUg. We're also more than happy to help you here. Could you DM us your account's email address so we can check under the hood? /FJ https://t.co/ldFdZRiNAt"
925103,@SpotifyCares I've even gone to a different place with different internet and it's still not working also tried deleting and reinstalling the app,@339526 Can you fire over your account's username or email address via DM? We'll take a look under the hood /JM https://t.co/ldFdZRiNAt
2056390,"@SpotifyCares description of payment is Spotify P03893955E, but I never registred my card, so it might be hacked or I dont know.","@608157 Hi Lucie! For your security, we'd suggest deleting your previous tweet as it contains your private info. Can you DM us instead? /JE https://t.co/ldFdZRiNAt"
1930990,@SpotifyCares when will @425725 new album Trial By Fire available in Malaysia?,"@574615 2: On the other hand, can you give us more info about the albums disappearing from your account? We'll see what we can suggest /DB"
1355795,@117153 I did paid and nothing premium i got??? SUCKS!. https://t.co/3TKGdiAbg2,@514256 Hi there! We've just sent you a bit more info over DM. Let's carry on chatting there /GU
1717758,@115888 WHY NO SORT on the XBOX1 app? playlists w Thousands of songs are a challenge. anyway 2 add same sort function as desktop app? thnx!,@520135 We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /DF
643422,@SpotifyCares Android S6. My app is already updated but it still happens. I havent paid for the monthly subscription .it happens to my playlists I've made,@272766 Thanks. Does logging out and back in make any difference? /AN
704782,@115888 help me log in,@288439 We've just sent a DM your way. Let's carry on chatting there 🙂 /CG
2289880,@115888 I was definitely joking but thanx anyway,"@665223 No worries! For anything else, just get back to us. We'll be here... https://t.co/31rTNKpcbl /GS"
2079719,"in all seriousness, when is the PNB Rock Unforgettable remix gonna be on @115888","@615080 Hey Jordan! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/MEjmIRL2eB /RV"
1956991,"After @115888 inexplicably deleting my downloads for the umpteenth time, I am moving on. @116935 let's see what you're made of.",@580722 Hi. Sorry to hear that! Can you check the steps under “Manage your active offline devices” at https://t.co/38J7tFlIBF? /DN
1947152,"Why hasn't @115888 added an alarm feature to their app yet?

I want to wake up and be reminded that Rick Astley will never give me up daily","@578612 Hey, that'd be great! You can add your vote to the idea here: https://t.co/YSHYSPDR4z. Let us know if there's anything else 🙂 /AY"
648680,@SpotifyCares Wow... Thanks for nothing,"@274171 We're sorry you feel that way. Rest assured, your feedback is being heard while we work with Roku on the best path forwards /LM"
115213,@SpotifyCares Yes,@141618 Could you send us a DM with your account's email address or username? We'll take a look backstage /LO https://t.co/ldFdZRiNAt
569627,"@SpotifyCares Hi folks, I temporarily saw an offer to get premium for 99GBP for one year but can't find it again. Can you send me a link of where I can access it as I am potentially interested? Thanks.",@253688 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt
